temperature,humidity,wind_speed,pressure,rainfall,disaster_type,risk
14,34,33,989,248,Wildfire,Extreme
22,41,17,989,238,Landslide,High
16,93,30,997,204,Cyclone,Extreme
50,55,17,1004,444,Flood,Extreme
24,65,13,989,461,Cyclone,Extreme
24,83,14,1014,57,Wildfire,Medium
30,28,41,1020,361,Cyclone,Extreme
11,29,1,1009,281,Cyclone,High
14,75,36,987,212,Wildfire,Extreme
15,89,13,989,460,Flood,Extreme
29,48,41,1024,242,Cyclone,Extreme
29,81,18,1024,55,Wildfire,Medium
22,50,30,1014,263,Flood,Extreme
20,53,26,990,161,Earthquake,High
33,44,26,991,17,Wildfire,Low
39,85,42,1023,301,Landslide,Extreme
33,34,15,984,175,Flood,High
42,32,8,991,381,Earthquake,Extreme
22,90,3,995,105,Earthquake,Medium
17,100,40,987,309,Flood,Extreme
20,62,34,1020,349,Flood,Extreme
37,38,4,1002,246,Wildfire,High
43,87,23,984,297,Earthquake,Extreme
43,39,28,980,208,Earthquake,Extreme
45,37,31,986,193,Landslide,High
37,81,2,992,403,Flood,Extreme
17,78,23,988,204,Landslide,High
12,83,3,1014,311,Earthquake,Extreme
35,98,27,1013,138,Earthquake,High
34,95,35,1003,265,Flood,Extreme
49,64,34,987,97,Flood,High
44,94,23,984,193,Cyclone,Extreme
11,72,6,1015,129,Landslide,Medium
36,42,39,1020,326,Landslide,Extreme
33,36,13,984,360,Flood,Extreme
41,41,19,994,309,Landslide,Extreme
14,57,16,1020,384,Flood,Extreme
21,41,6,1014,492,Cyclone,Extreme
24,94,26,1016,48,Wildfire,Medium
47,71,2,989,227,Earthquake,Extreme
30,36,4,1008,30,Landslide,Low
33,44,23,1024,424,Landslide,Extreme
49,66,43,1004,272,Landslide,Extreme
27,20,38,990,339,Landslide,Extreme
20,74,7,994,114,Wildfire,Medium
43,47,33,990,377,Cyclone,Extreme
46,28,43,985,347,Cyclone,Extreme
48,45,36,982,346,Flood,Extreme
19,35,6,1023,12,Earthquake,Low
32,74,45,1019,254,Landslide,Extreme
39,88,14,1006,357,Wildfire,Extreme
30,85,10,1012,450,Wildfire,Extreme
25,40,35,1014,253,Earthquake,Extreme
44,43,28,996,353,Cyclone,Extreme
47,79,37,1000,155,Cyclone,High
48,23,29,1015,174,Landslide,High
44,44,39,1015,190,Flood,High
18,30,19,995,393,Wildfire,Extreme
12,54,19,989,359,Flood,Extreme
10,35,31,1024,383,Cyclone,Extreme
15,81,26,1023,101,Earthquake,Medium
50,83,42,1019,174,Flood,Extreme
25,88,30,993,150,Earthquake,High
14,98,10,1012,107,Cyclone,Medium
46,46,2,989,479,Cyclone,Extreme
28,29,15,1018,449,Earthquake,Extreme
35,61,34,985,359,Earthquake,Extreme
42,28,33,997,77,Landslide,Medium
29,37,40,1010,196,Flood,High
35,31,24,1022,368,Earthquake,Extreme
43,57,43,1022,269,Flood,Extreme
46,64,24,1020,85,Cyclone,Medium
37,58,39,1004,121,Landslide,High
35,71,11,1011,183,Earthquake,High
26,49,2,1020,112,Cyclone,Medium
27,45,24,982,461,Wildfire,Extreme
15,57,10,999,442,Earthquake,Extreme
12,80,18,1006,95,Landslide,Medium
12,25,10,982,411,Landslide,Extreme
40,87,43,1010,221,Earthquake,Extreme
43,44,26,1025,81,Wildfire,Medium
14,99,33,982,122,Landslide,High
38,80,29,980,223,Landslide,Extreme
17,88,41,1023,453,Wildfire,Extreme
38,37,42,980,182,Earthquake,High
16,51,2,1011,100,Landslide,Medium
21,97,2,1009,37,Landslide,Medium
21,39,38,990,411,Wildfire,Extreme
23,54,30,985,350,Earthquake,Extreme
35,33,19,991,373,Wildfire,Extreme
28,96,22,1011,386,Wildfire,Extreme
30,67,9,982,27,Landslide,Medium
28,60,33,1022,345,Earthquake,Extreme
35,63,37,1004,76,Flood,Medium
48,95,12,997,155,Earthquake,High
24,88,31,1007,63,Landslide,Medium
10,89,16,1007,13,Cyclone,Low
46,78,23,1015,43,Earthquake,Medium
21,73,19,1021,94,Cyclone,Medium
20,32,8,998,34,Cyclone,Low
40,68,9,994,55,Earthquake,Medium
30,99,5,1019,295,Earthquake,Extreme
42,90,30,1023,105,Cyclone,High
39,97,16,996,105,Cyclone,High
21,82,22,1014,27,Wildfire,Medium
35,30,17,993,365,Cyclone,Extreme
28,81,2,994,366,Wildfire,Extreme
14,49,32,1002,236,Wildfire,High
39,30,35,1014,0,Wildfire,Low
19,40,28,1020,113,Flood,Medium
40,71,1,1009,346,Earthquake,Extreme
47,68,22,981,155,Flood,High
34,63,26,989,175,Earthquake,High
40,52,9,1004,304,Earthquake,Extreme
11,47,45,1013,167,Cyclone,High
12,57,1,1000,499,Flood,Extreme
15,89,3,1016,123,Wildfire,Medium
17,68,19,1011,262,Landslide,Extreme
18,25,8,1022,138,Cyclone,Medium
34,80,15,983,7,Earthquake,Medium
47,79,9,1010,451,Landslide,Extreme
42,83,15,984,134,Wildfire,High
15,48,26,1000,482,Earthquake,Extreme
40,36,35,988,467,Cyclone,Extreme
12,84,17,989,296,Earthquake,Extreme
26,25,5,1005,458,Cyclone,Extreme
17,48,10,991,374,Cyclone,Extreme
17,69,16,992,119,Flood,Medium
50,83,25,992,414,Landslide,Extreme
23,30,30,983,375,Flood,Extreme
21,67,16,1015,386,Flood,Extreme
34,43,20,992,365,Earthquake,Extreme
26,36,19,1018,281,Landslide,Extreme
42,62,43,987,21,Earthquake,Medium
17,22,32,999,158,Cyclone,Medium
50,46,29,991,468,Cyclone,Extreme
36,74,6,1020,194,Flood,High
24,82,23,1008,244,Landslide,Extreme
43,38,5,995,399,Wildfire,Extreme
27,61,27,990,366,Landslide,Extreme
14,79,5,1024,53,Wildfire,Low
40,37,3,991,50,Wildfire,Low
27,69,45,1003,293,Flood,Extreme
49,60,44,999,308,Landslide,Extreme
15,84,31,1019,190,Wildfire,High
45,21,22,1013,444,Wildfire,Extreme
14,67,23,998,313,Flood,Extreme
11,93,44,989,343,Earthquake,Extreme
44,65,3,986,200,Earthquake,High
49,67,39,992,192,Cyclone,Extreme
13,53,44,1009,432,Wildfire,Extreme
19,58,10,1002,240,Earthquake,High
40,55,31,1008,359,Wildfire,Extreme
46,84,41,1006,80,Earthquake,High
17,38,36,989,459,Flood,Extreme
40,33,44,983,486,Cyclone,Extreme
11,87,40,1015,297,Landslide,Extreme
35,54,13,1002,44,Earthquake,Medium
40,39,43,998,258,Wildfire,Extreme
15,61,38,997,50,Earthquake,Medium
47,63,38,987,321,Wildfire,Extreme
48,31,16,981,114,Earthquake,Medium
44,96,28,997,228,Wildfire,Extreme
13,24,26,994,452,Wildfire,Extreme
21,83,23,1002,418,Wildfire,Extreme
34,77,26,981,35,Landslide,Medium
31,64,44,1013,283,Cyclone,Extreme
36,20,28,1001,162,Flood,High
33,31,7,1024,491,Earthquake,Extreme
23,90,15,1018,101,Earthquake,Medium
15,41,33,984,267,Flood,Extreme
30,70,13,997,393,Cyclone,Extreme
15,95,31,1015,280,Earthquake,Extreme
20,66,7,1016,1,Wildfire,Low
24,46,12,1003,3,Wildfire,Low
16,72,20,1003,153,Cyclone,High
50,27,3,984,12,Earthquake,Low
13,78,25,1012,84,Flood,Medium
14,75,26,1017,264,Flood,Extreme
31,86,9,1016,485,Flood,Extreme
44,38,2,981,313,Cyclone,Extreme
15,72,25,1021,37,Flood,Low
10,88,14,1023,316,Landslide,Extreme
49,25,11,1013,61,Cyclone,Low
32,69,25,1011,217,Cyclone,High
10,98,45,992,299,Wildfire,Extreme
23,67,2,990,499,Earthquake,Extreme
50,52,7,1004,208,Earthquake,High
30,63,24,988,492,Landslide,Extreme
26,20,34,1011,147,Flood,Medium
16,38,6,1004,317,Flood,Extreme
47,94,34,981,133,Landslide,High
40,27,40,994,270,Earthquake,Extreme
34,81,22,991,215,Landslide,Extreme
34,36,23,1006,327,Landslide,Extreme
44,37,4,1025,33,Earthquake,Low
14,51,30,985,35,Landslide,Medium
12,39,28,1010,77,Flood,Medium
32,57,21,1015,34,Flood,Low
21,78,39,1020,191,Cyclone,High
19,31,44,989,194,Landslide,High
45,26,35,1003,259,Landslide,Extreme
36,61,27,1018,271,Landslide,Extreme
30,32,10,987,193,Cyclone,High
36,64,16,1002,69,Landslide,Medium
48,67,45,1011,416,Flood,Extreme
11,40,42,1022,113,Wildfire,Medium
16,29,26,986,38,Flood,Low
47,39,21,983,436,Landslide,Extreme
18,61,38,994,285,Earthquake,Extreme
49,96,40,1012,28,Landslide,Medium
22,72,9,1013,180,Wildfire,High
26,65,3,1022,472,Wildfire,Extreme
37,84,44,981,204,Wildfire,Extreme
16,91,42,1003,50,Flood,Medium
27,77,14,993,359,Landslide,Extreme
41,44,6,1010,57,Cyclone,Low
45,45,30,1022,282,Earthquake,Extreme
30,45,3,996,59,Earthquake,Low
32,44,43,1005,271,Flood,Extreme
32,73,30,998,399,Landslide,Extreme
35,44,42,990,280,Cyclone,Extreme
48,39,26,1007,299,Earthquake,Extreme
25,75,37,1024,368,Cyclone,Extreme
32,64,44,1009,496,Earthquake,Extreme
23,46,38,993,56,Flood,Medium
45,33,2,1017,301,Flood,Extreme
33,86,6,996,363,Earthquake,Extreme
45,24,19,995,270,Wildfire,Extreme
39,83,15,981,211,Cyclone,Extreme
35,93,6,1022,248,Wildfire,Extreme
20,64,35,1012,498,Landslide,Extreme
38,47,17,997,420,Earthquake,Extreme
29,69,43,991,246,Wildfire,Extreme
42,85,26,1007,489,Earthquake,Extreme
29,37,33,1008,298,Landslide,Extreme
16,26,18,1023,416,Cyclone,Extreme
48,32,25,1018,276,Earthquake,Extreme
33,82,11,1014,462,Earthquake,Extreme
38,22,9,982,302,Landslide,Extreme
44,75,45,1025,103,Flood,High
48,90,9,997,117,Cyclone,High
41,29,40,1023,410,Cyclone,Extreme
34,51,9,990,287,Landslide,Extreme
20,97,38,997,46,Landslide,Medium
22,85,14,1009,382,Wildfire,Extreme
29,59,16,987,273,Wildfire,Extreme
10,32,19,994,469,Flood,Extreme
13,43,34,986,0,Landslide,Low
26,49,20,1023,495,Cyclone,Extreme
34,87,33,1024,337,Earthquake,Extreme
29,82,45,1013,445,Landslide,Extreme
14,72,43,1001,34,Cyclone,Medium
44,68,4,1014,205,Cyclone,High
25,74,40,1012,238,Flood,Extreme
44,27,17,1001,261,Earthquake,Extreme
50,31,25,980,420,Wildfire,Extreme
10,69,32,1024,262,Wildfire,Extreme
43,30,4,1000,349,Wildfire,Extreme
16,59,42,1021,155,Wildfire,High
31,26,23,987,320,Wildfire,Extreme
42,81,36,985,150,Landslide,High
16,41,21,1013,6,Earthquake,Low
21,55,15,986,260,Wildfire,Extreme
26,100,20,1004,495,Wildfire,Extreme
29,88,45,982,62,Flood,High
44,68,42,981,125,Flood,High
30,100,40,980,313,Cyclone,Extreme
28,89,22,993,182,Landslide,High
42,43,10,1002,169,Landslide,High
45,50,9,1020,322,Wildfire,Extreme
13,76,27,1016,421,Landslide,Extreme
41,26,15,1014,408,Flood,Extreme
14,98,33,1001,19,Flood,Medium
36,77,2,986,220,Wildfire,High
21,28,21,995,335,Flood,Extreme
48,31,34,1000,462,Flood,Extreme
47,34,42,1006,461,Flood,Extreme
27,84,26,1000,304,Landslide,Extreme
34,52,5,1018,432,Cyclone,Extreme
41,91,37,1020,360,Cyclone,Extreme
28,50,13,1021,339,Wildfire,Extreme
48,96,29,1008,478,Earthquake,Extreme
10,58,26,996,45,Landslide,Medium
10,41,11,997,369,Wildfire,Extreme
13,62,9,1009,119,Landslide,Medium
32,81,6,1009,233,Cyclone,Extreme
49,22,23,1020,325,Wildfire,Extreme
48,35,43,1011,153,Cyclone,High
12,51,25,1010,431,Flood,Extreme
24,35,34,999,4,Wildfire,Low
50,69,43,1015,389,Landslide,Extreme
24,58,30,995,302,Wildfire,Extreme
17,21,36,1025,287,Wildfire,Extreme
34,81,13,981,18,Flood,Medium
29,78,16,980,201,Landslide,High
19,91,25,1011,352,Cyclone,Extreme
11,21,13,1010,2,Earthquake,Low
47,80,13,984,238,Cyclone,Extreme
42,79,12,1011,33,Flood,Medium
45,97,34,1005,305,Landslide,Extreme
43,27,39,993,196,Flood,High
12,63,35,998,443,Cyclone,Extreme
47,31,26,1014,373,Wildfire,Extreme
36,99,31,1018,452,Landslide,Extreme
40,47,22,1023,239,Cyclone,High
27,42,43,1002,466,Landslide,Extreme
30,76,8,1010,304,Flood,Extreme
10,26,12,1018,47,Landslide,Low
28,97,2,1012,351,Cyclone,Extreme
39,70,25,983,156,Flood,High
18,87,31,993,184,Wildfire,High
45,44,17,1016,16,Wildfire,Low
38,75,41,1007,95,Cyclone,High
19,90,42,993,440,Landslide,Extreme
45,22,9,984,348,Earthquake,Extreme
33,20,27,1016,99,Wildfire,Medium
46,97,39,1016,411,Flood,Extreme
43,95,23,992,320,Landslide,Extreme
37,80,12,1001,148,Flood,High
23,66,13,1000,208,Flood,High
10,67,17,987,409,Wildfire,Extreme
15,44,31,1023,438,Earthquake,Extreme
10,79,31,1015,230,Landslide,Extreme
50,63,4,1022,17,Landslide,Low
17,41,32,1001,211,Landslide,High
39,80,21,1017,109,Flood,High
40,27,39,989,95,Wildfire,Medium
26,77,28,995,194,Flood,High
39,84,4,1011,342,Cyclone,Extreme
12,98,20,1020,356,Landslide,Extreme
28,86,29,991,338,Earthquake,Extreme
15,30,12,1001,324,Landslide,Extreme
27,67,30,1019,345,Flood,Extreme
28,24,13,1005,41,Flood,Low
49,55,21,1022,330,Flood,Extreme
31,79,2,1009,173,Earthquake,High
48,82,10,1007,165,Wildfire,High
39,44,24,1013,41,Flood,Medium
25,81,18,1000,230,Wildfire,Extreme
50,47,17,997,64,Wildfire,Medium
29,45,37,999,56,Wildfire,Medium
44,30,31,993,300,Earthquake,Extreme
47,86,7,1001,163,Wildfire,High
44,21,34,1022,82,Flood,Medium
13,97,21,983,285,Wildfire,Extreme
50,46,18,1000,229,Wildfire,Extreme
32,25,18,995,137,Wildfire,Medium
13,23,45,1021,107,Flood,Medium
39,83,26,1020,494,Flood,Extreme
41,53,24,1012,347,Landslide,Extreme
22,29,36,994,489,Cyclone,Extreme
50,55,41,1002,178,Wildfire,High
30,50,22,986,319,Landslide,Extreme
33,83,42,985,295,Earthquake,Extreme
19,46,14,1006,273,Flood,Extreme
20,55,31,1008,271,Wildfire,Extreme
48,29,37,1002,72,Flood,Medium
23,75,24,990,425,Landslide,Extreme
45,51,43,1011,395,Earthquake,Extreme
14,91,3,1000,483,Cyclone,Extreme
29,51,28,992,13,Cyclone,Low
18,91,42,1001,219,Cyclone,Extreme
14,76,38,1018,246,Wildfire,Extreme
24,62,5,1009,341,Landslide,Extreme
37,40,29,981,333,Earthquake,Extreme
34,22,44,999,264,Wildfire,Extreme
38,79,19,1007,320,Cyclone,Extreme
33,91,27,1003,46,Flood,Medium
25,63,42,1011,333,Cyclone,Extreme
39,100,28,988,72,Landslide,High
37,66,8,980,376,Landslide,Extreme
50,83,24,1011,461,Landslide,Extreme
39,46,15,1020,22,Landslide,Low
30,26,28,1001,104,Earthquake,Medium
49,92,36,1016,469,Landslide,Extreme
41,73,43,1003,438,Wildfire,Extreme
42,22,45,1012,0,Earthquake,Low
41,97,36,1013,206,Landslide,Extreme
44,34,3,988,401,Landslide,Extreme
13,72,12,1008,389,Cyclone,Extreme
19,30,43,996,80,Flood,Medium
50,93,16,1005,168,Earthquake,High
24,22,21,1019,310,Wildfire,Extreme
10,36,10,1013,17,Landslide,Low
28,40,6,1014,213,Flood,High
44,47,34,1006,72,Wildfire,Medium
15,84,9,1015,270,Cyclone,Extreme
27,82,3,1012,423,Flood,Extreme
43,68,1,983,305,Flood,Extreme
42,87,22,1003,256,Cyclone,Extreme
22,90,44,1025,88,Flood,Medium
45,24,37,995,56,Wildfire,Medium
44,85,9,1009,39,Cyclone,Medium
30,28,37,1012,141,Wildfire,Medium
47,66,5,1021,113,Flood,Medium
43,31,8,985,114,Flood,Medium
34,74,5,1021,395,Flood,Extreme
46,23,40,999,332,Landslide,Extreme
29,71,21,988,385,Flood,Extreme
22,99,42,994,248,Wildfire,Extreme
39,30,18,999,402,Earthquake,Extreme
43,36,6,993,158,Wildfire,High
23,100,19,998,194,Earthquake,High
37,83,9,1002,77,Flood,Medium
29,50,41,1016,485,Flood,Extreme
37,61,4,982,113,Wildfire,Medium
12,48,24,992,306,Cyclone,Extreme
42,84,39,984,436,Cyclone,Extreme
26,27,42,980,53,Wildfire,Medium
10,33,21,1015,456,Cyclone,Extreme
29,52,35,1004,105,Landslide,Medium
41,84,43,1013,213,Flood,Extreme
29,56,24,1018,117,Cyclone,Medium
27,49,9,981,390,Wildfire,Extreme
40,32,4,996,50,Earthquake,Low
17,95,39,1000,217,Cyclone,Extreme
41,41,39,1022,18,Cyclone,Low
22,50,24,1006,112,Earthquake,Medium
11,78,24,1004,414,Wildfire,Extreme
46,92,30,1009,27,Earthquake,Medium
38,21,10,1013,100,Flood,Medium
29,69,4,1021,4,Landslide,Low
50,76,23,1001,215,Earthquake,Extreme
41,51,18,1005,74,Cyclone,Medium
41,88,16,995,240,Wildfire,Extreme
50,74,31,1000,245,Landslide,Extreme
39,71,40,992,403,Cyclone,Extreme
15,69,40,993,129,Wildfire,High
39,73,14,1009,66,Landslide,Medium
44,29,34,995,163,Wildfire,High
34,35,11,992,71,Wildfire,Medium
26,65,30,1018,277,Cyclone,Extreme
48,88,28,981,59,Cyclone,High
49,39,1,994,433,Earthquake,Extreme
37,64,45,981,429,Wildfire,Extreme
21,57,38,1010,390,Wildfire,Extreme
21,36,4,1022,444,Flood,Extreme
48,92,13,1022,175,Cyclone,High
46,76,23,984,148,Landslide,High
24,95,8,1005,353,Wildfire,Extreme
44,59,40,980,216,Landslide,Extreme
15,89,30,1024,407,Earthquake,Extreme
15,78,37,996,299,Landslide,Extreme
41,78,23,1014,220,Cyclone,Extreme
32,51,38,990,328,Landslide,Extreme
29,91,35,1000,397,Landslide,Extreme
40,95,9,995,98,Wildfire,High
16,41,17,996,59,Earthquake,Low
29,42,22,1015,380,Earthquake,Extreme
44,36,32,997,479,Landslide,Extreme
48,99,16,1025,245,Flood,Extreme
23,47,34,993,177,Landslide,High
24,85,11,992,103,Cyclone,Medium
24,70,37,994,36,Flood,Medium
17,53,36,992,379,Flood,Extreme
38,81,6,1016,195,Earthquake,High
23,42,19,1001,181,Earthquake,High
39,34,45,999,249,Earthquake,Extreme
16,90,33,1007,389,Landslide,Extreme
42,51,26,1014,222,Cyclone,High
37,29,24,1022,312,Wildfire,Extreme
13,71,10,1022,41,Flood,Low
33,62,11,983,281,Cyclone,Extreme
36,88,41,986,324,Wildfire,Extreme
34,84,22,1021,65,Wildfire,Medium
10,53,16,1004,276,Landslide,Extreme
14,80,42,1016,9,Wildfire,Medium
25,42,16,1008,29,Landslide,Low
21,40,20,1020,31,Earthquake,Low
32,51,18,989,94,Earthquake,Medium
22,86,30,1007,333,Landslide,Extreme
19,90,30,984,31,Flood,Medium
29,50,19,991,301,Landslide,Extreme
39,44,12,996,165,Wildfire,High
46,89,36,1007,180,Wildfire,Extreme
34,84,18,986,273,Earthquake,Extreme
28,95,12,1020,429,Earthquake,Extreme
22,22,23,1002,499,Landslide,Extreme
16,93,3,992,463,Wildfire,Extreme
18,72,12,1004,360,Cyclone,Extreme
14,31,18,984,344,Earthquake,Extreme
47,25,7,1012,300,Earthquake,Extreme
31,98,4,982,264,Cyclone,Extreme
18,92,37,991,319,Flood,Extreme
48,59,33,991,472,Cyclone,Extreme
15,94,27,989,311,Earthquake,Extreme
16,94,10,1002,447,Earthquake,Extreme
23,33,27,1003,382,Wildfire,Extreme
38,33,34,1005,70,Wildfire,Medium
36,77,19,1007,302,Cyclone,Extreme
25,76,1,990,303,Landslide,Extreme
24,61,39,1013,499,Wildfire,Extreme
50,50,13,988,92,Wildfire,Medium
39,23,32,1025,432,Landslide,Extreme
33,30,3,988,52,Flood,Low
26,20,34,1014,202,Earthquake,High
23,34,24,1011,194,Earthquake,High
23,62,12,1014,17,Cyclone,Low
17,59,42,1014,250,Flood,Extreme
36,62,44,983,49,Earthquake,Medium
48,93,30,999,214,Wildfire,Extreme
46,66,2,1018,353,Wildfire,Extreme
16,77,43,1021,459,Landslide,Extreme
25,70,12,987,492,Landslide,Extreme
25,23,13,1023,261,Cyclone,High
39,39,28,1012,276,Landslide,Extreme
32,90,37,995,283,Landslide,Extreme
27,49,26,981,456,Earthquake,Extreme
13,53,11,987,226,Earthquake,High
15,35,16,1010,219,Wildfire,High
14,70,31,1017,87,Wildfire,Medium
21,20,27,1016,55,Earthquake,Low
35,82,44,995,115,Wildfire,High
38,49,28,1018,286,Cyclone,Extreme
11,46,8,987,324,Flood,Extreme
42,49,25,1009,11,Cyclone,Low
44,57,23,992,407,Landslide,Extreme
33,54,18,996,218,Landslide,High
16,96,35,1004,23,Landslide,Medium
39,58,42,1018,497,Wildfire,Extreme
32,90,37,1013,183,Earthquake,Extreme
42,80,22,1013,220,Landslide,Extreme
44,77,24,1008,175,Wildfire,High
40,64,5,982,155,Wildfire,High
44,67,3,1000,78,Cyclone,Medium
28,99,10,996,479,Cyclone,Extreme
42,85,1,1003,85,Landslide,Medium
19,69,26,1002,40,Landslide,Medium
31,70,25,1009,494,Cyclone,Extreme
48,70,40,995,432,Flood,Extreme
39,45,22,1010,349,Cyclone,Extreme
19,25,35,995,472,Flood,Extreme
23,83,7,1019,323,Cyclone,Extreme
22,85,23,1003,63,Landslide,Medium
23,51,7,1025,168,Earthquake,Medium
22,72,6,1013,17,Flood,Low
47,84,24,985,28,Earthquake,Medium
15,40,12,990,458,Landslide,Extreme
40,57,13,996,186,Cyclone,High
13,46,45,1017,213,Earthquake,High
24,100,6,1008,35,Flood,Medium
10,42,40,1008,11,Flood,Low
37,87,5,1002,379,Cyclone,Extreme
31,42,40,988,66,Wildfire,Medium
20,54,21,998,271,Wildfire,Extreme
23,81,11,1011,305,Cyclone,Extreme
49,68,18,986,395,Cyclone,Extreme
41,35,13,1016,63,Landslide,Medium
11,68,12,1013,369,Cyclone,Extreme
42,55,5,982,324,Cyclone,Extreme
26,37,26,988,429,Flood,Extreme
39,27,6,981,149,Flood,Medium
32,69,39,992,7,Cyclone,Medium
32,49,45,995,402,Flood,Extreme
22,40,8,1024,311,Flood,Extreme
49,36,34,996,187,Flood,High
22,70,15,987,410,Cyclone,Extreme
16,83,21,1016,134,Cyclone,High
32,36,44,1019,48,Cyclone,Medium
30,86,30,1018,422,Cyclone,Extreme
44,48,18,997,349,Flood,Extreme
38,42,33,993,416,Flood,Extreme
47,78,2,1002,448,Earthquake,Extreme
37,96,14,984,461,Landslide,Extreme
40,88,24,1005,345,Wildfire,Extreme
36,74,17,1025,243,Landslide,Extreme
23,24,43,1003,387,Wildfire,Extreme
31,93,10,1023,303,Flood,Extreme
19,45,18,999,415,Cyclone,Extreme
42,56,1,980,330,Earthquake,Extreme
16,33,9,996,200,Flood,High
42,80,34,993,347,Landslide,Extreme
24,81,28,1000,32,Landslide,Medium
26,78,41,991,20,Flood,Medium
30,59,12,1025,443,Flood,Extreme
30,47,31,997,264,Landslide,Extreme
13,83,28,999,178,Flood,High
28,89,11,986,357,Wildfire,Extreme
14,75,33,1007,147,Earthquake,High
47,88,36,1018,208,Earthquake,Extreme
26,33,28,1010,481,Cyclone,Extreme
45,53,30,981,305,Landslide,Extreme
26,69,38,1014,77,Cyclone,Medium
30,83,42,1008,97,Cyclone,High
45,69,43,1019,59,Cyclone,Medium
44,78,10,1010,31,Flood,Medium
11,64,14,986,106,Wildfire,Medium
25,68,4,1007,311,Landslide,Extreme
36,90,37,1012,253,Wildfire,Extreme
10,53,41,1022,124,Cyclone,Medium
48,56,5,986,54,Cyclone,Medium
38,42,3,1012,122,Flood,Medium
21,28,5,998,313,Cyclone,Extreme
26,53,19,983,285,Wildfire,Extreme
47,99,18,1018,197,Landslide,Extreme
15,44,22,1014,77,Cyclone,Medium
12,96,26,1002,195,Landslide,High
17,84,31,1009,190,Landslide,High
19,48,27,1001,138,Earthquake,Medium
21,23,40,1008,107,Wildfire,Medium
31,89,15,989,129,Landslide,High
12,35,18,988,24,Flood,Low
30,84,28,983,237,Wildfire,Extreme
36,51,13,1004,78,Landslide,Medium
18,22,20,1014,405,Flood,Extreme
21,38,3,986,285,Flood,Extreme
25,65,43,985,472,Cyclone,Extreme
39,82,6,984,426,Landslide,Extreme
24,95,11,986,482,Landslide,Extreme
22,67,33,1000,398,Wildfire,Extreme
43,95,44,1018,363,Wildfire,Extreme
35,43,42,1005,343,Cyclone,Extreme
36,84,34,1000,408,Earthquake,Extreme
43,43,3,1019,88,Cyclone,Medium
48,57,2,993,343,Earthquake,Extreme
32,59,13,984,146,Wildfire,High
36,70,11,1015,149,Wildfire,High
40,38,23,1005,191,Earthquake,High
45,50,7,1010,221,Earthquake,High
24,89,1,1003,346,Earthquake,Extreme
32,100,33,1024,203,Cyclone,Extreme
27,27,8,1022,180,Wildfire,Medium
18,58,21,1013,259,Landslide,Extreme
44,100,35,981,47,Flood,High
16,66,20,990,169,Flood,High
29,84,16,1016,498,Earthquake,Extreme
17,95,45,1025,271,Earthquake,Extreme
33,61,39,986,362,Earthquake,Extreme
21,27,11,1009,380,Earthquake,Extreme
30,20,11,985,487,Cyclone,Extreme
50,68,21,1003,158,Earthquake,High
13,44,10,980,154,Wildfire,Medium
47,94,30,988,418,Wildfire,Extreme
21,37,39,995,325,Earthquake,Extreme
39,62,43,1007,230,Wildfire,Extreme
24,48,2,984,9,Flood,Low
22,27,22,983,80,Cyclone,Medium
13,99,23,1001,176,Wildfire,High
13,60,38,992,97,Wildfire,Medium
42,47,33,993,140,Cyclone,High
37,61,13,991,237,Flood,Extreme
49,91,45,996,307,Landslide,Extreme
28,24,44,1004,201,Wildfire,High
36,62,34,1018,410,Flood,Extreme
41,48,40,980,116,Flood,High
48,95,1,1011,153,Flood,High
36,59,14,988,345,Wildfire,Extreme
43,52,37,996,78,Flood,Medium
32,68,20,981,279,Cyclone,Extreme
11,64,29,1006,296,Landslide,Extreme
37,58,16,1005,456,Cyclone,Extreme
16,39,26,1021,71,Earthquake,Low
24,72,37,1013,302,Earthquake,Extreme
27,49,26,1007,433,Cyclone,Extreme
18,98,13,1021,340,Flood,Extreme
29,35,45,1002,95,Earthquake,Medium
41,97,15,1020,322,Earthquake,Extreme
21,32,44,1005,79,Flood,Medium
48,83,6,992,116,Flood,High
16,25,2,999,321,Earthquake,Extreme
23,92,4,1022,390,Earthquake,Extreme
39,28,44,995,166,Earthquake,High
30,31,30,993,299,Wildfire,Extreme
38,67,14,995,24,Flood,Medium
45,94,3,980,345,Wildfire,Extreme
48,38,45,1002,13,Flood,Medium
34,40,17,1021,129,Landslide,Medium
49,43,28,994,126,Cyclone,High
49,51,20,995,357,Cyclone,Extreme
49,72,31,984,122,Earthquake,High
13,45,41,983,156,Landslide,High
